id,features
2838,"[0.0, 0.0, 0.11593949794769287, 0.0, 0.0, 0.0, 0.04400758072733879, 0.0, 0.0, 0.0, 0.18416659533977509, 0.05710900202393532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013020813465118408, 0.0, 0.0]"
2848,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023067966103553772, 0.0, 0.0, 0.0, 0.38006508350372314, 0.10699746012687683, 0.0, 0.0, 0.004445621278136969, 0.0, 0.00785326398909092, 0.0, 0.0, 0.0]"
2858,"[0.0, 0.0027234142180532217, 0.267679363489151, 0.0, 0.0, 0.0, 0.0, 0.08455707132816315, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028210759162902832, 0.0]"
2868,"[0.0, 0.0, 0.4993870258331299, 0.0, 0.0, 0.0, 0.05339842289686203, 0.0, 0.0, 0.0, 0.03193122521042824, 0.0, 0.0, 0.0, 0.0, 0.03947486728429794, 0.0, 0.0, 0.13338913023471832, 0.0]"
2878,"[0.0, 0.010242626070976257, 0.0, 0.06295947730541229, 0.0, 0.5231618285179138, 0.0, 0.0, 0.009673144668340683, 0.0, 0.5150890946388245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11522509902715683, 0.0]"
2888,"[0.0, 0.027169352397322655, 0.0, 0.0, 0.01915750280022621, 0.0, 0.0, 0.0, 0.006472735665738583, 0.0, 0.025482498109340668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10381196439266205, 0.0]"
2898,"[0.0, 0.008238859474658966, 0.0, 0.0, 0.06143037602305412, 0.0, 0.0, 0.033471520990133286, 0.000669387518428266, 0.0, 0.12590408325195312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05395160987973213, 0.0]"
2908,"[0.0, 0.0, 0.10324086993932724, 0.0, 0.04476000368595123, 0.0, 0.0, 0.06545177847146988, 0.0, 0.0, 0.2501101493835449, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018158402293920517, 0.034402165561914444, 0.0]"
2918,"[0.0, 0.0, 0.0, 0.036735568195581436, 0.0, 0.0, 0.2339221090078354, 0.0, 0.0, 0.0, 0.13810299336910248, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2928,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.09769335389137268, 0.0, 0.0, 0.0, 0.0, 0.33337002992630005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2938,"[0.0, 0.02394074946641922, 0.0, 0.0, 0.004982778802514076, 0.015437412075698376, 0.0, 0.0, 0.0, 0.0, 0.11983084678649902, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12122933566570282, 0.0]"
2948,"[0.0, 0.0, 0.0, 0.0, 0.011352503672242165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14576485753059387, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00447671115398407, 0.0]"
2958,"[0.0, 0.0, 0.04745024815201759, 0.0, 0.0, 0.0, 0.4939153790473938, 0.0, 0.0, 0.0, 0.03617560863494873, 0.0, 0.0, 0.09925220906734467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2968,"[0.0, 0.03478472679853439, 0.0, 0.0, 0.0729760155081749, 0.0, 0.0, 0.0772259458899498, 0.0, 0.0, 0.19693110883235931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10868211090564728, 0.0]"
2978,"[0.0, 0.0, 0.2810623347759247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2026830017566681, 0.018039794638752937, 0.28717705607414246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2988,"[0.0, 0.0, 0.01745561882853508, 0.0, 0.006292151752859354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24500462412834167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2998,"[0.005945193115621805, 0.013817496597766876, 0.0, 0.0, 0.0, 0.0, 0.019284510985016823, 0.0, 0.0, 0.08039839565753937, 0.2109886109828949, 0.005400956142693758, 0.0, 0.0, 0.003399675479158759, 0.0, 0.0, 0.0, 0.0, 0.0]"
3008,"[0.0, 0.0229792557656765, 0.0, 0.028486384078860283, 0.024445656687021255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0876215398311615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05797630175948143, 0.0]"
3018,"[0.0, 0.0, 0.03135587275028229, 0.0, 0.0, 0.0, 0.010939260944724083, 0.0, 0.0, 0.0, 0.04694594070315361, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3028,"[0.0, 0.0, 0.0015938839642331004, 0.0, 0.0, 0.0, 0.007584850769490004, 0.0, 0.002060038037598133, 0.0, 0.07526446878910065, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05886252224445343, 0.0]"
3038,"[0.0, 0.0027476151008158922, 0.10916583985090256, 0.0, 0.0, 0.0, 0.0, 0.00437713460996747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04068655148148537, 0.0]"
3048,"[0.0, 0.15426164865493774, 0.05170198529958725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06334201991558075, 0.0, 0.0, 0.0, 0.0011721081100404263, 0.0, 0.0, 0.0, 0.0315549299120903, 0.0]"
3058,"[0.0, 0.009727483615279198, 0.15916363894939423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01297529973089695, 0.0, 0.06506379693746567, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3068,"[0.0, 0.0, 0.14131487905979156, 0.0, 0.0, 0.0, 0.007242819294333458, 0.0, 0.0, 0.0, 0.07899990677833557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3078,"[0.0, 0.0, 0.0, 0.0, 0.023743607103824615, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0244112778455019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07282572984695435, 0.0]"
3088,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0004265716124791652, 0.0, 0.0, 0.0, 0.0, 0.24505294859409332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049714215099811554, 0.005120312329381704]"
3098,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26972290873527527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3108,"[0.0, 0.010345066897571087, 0.0, 0.005698634777218103, 0.0, 0.026430482044816017, 0.0, 0.0, 0.0, 0.0, 0.16846202313899994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3118,"[0.0011073376517742872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05664559453725815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11976002901792526, 0.0]"
3128,"[0.0, 0.019646668806672096, 0.0, 0.0, 0.022842951118946075, 0.0, 0.0, 0.025792447850108147, 0.0, 0.0, 0.08774293214082718, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02554214932024479, 0.0]"
3138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07683480530977249, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04267450422048569, 0.0]"
3148,"[0.0, 0.009851532988250256, 0.001900025294162333, 0.0, 0.0, 0.0, 0.0003273346519563347, 0.0, 0.0, 0.0, 0.06275678426027298, 0.0, 0.0, 0.0016023344360291958, 0.0, 0.0, 0.0025003524497151375, 0.0, 0.030109770596027374, 0.0]"
3158,"[0.0, 0.0023050287272781134, 0.09952989965677261, 0.0, 0.0, 0.0, 0.0, 0.06744714826345444, 0.0, 0.0, 0.03365565091371536, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3168,"[0.0, 0.016677748411893845, 0.012594420462846756, 0.0, 0.0, 0.0, 0.026526831090450287, 0.0, 0.0, 0.03180669620633125, 0.04516679421067238, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04997934401035309, 0.0008687195368111134, 0.1040266677737236]"
3178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1254834532737732, 0.0, 0.0, 0.0, 0.15020370483398438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3188,"[0.0, 0.14456039667129517, 0.0957954153418541, 0.0, 0.0, 0.0, 0.0, 0.022193826735019684, 0.004677545744925737, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3198,"[0.0, 0.0, 0.02581924758851528, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08741484582424164, 0.0, 0.0015906494809314609, 0.014761850237846375, 0.0, 0.0, 0.0, 0.0463496595621109, 0.1866292953491211, 0.0]"
3208,"[0.0, 0.0026907448191195726, 0.0, 0.0, 0.0, 0.0, 0.00024464825401082635, 0.0013173511251807213, 0.009404920972883701, 0.00143639394082129, 0.022964781150221825, 0.0, 0.0, 0.00022398331202566624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3218,"[0.0, 0.0, 0.0, 0.0025929200928658247, 0.0, 0.00031324781593866646, 0.0038302475586533546, 0.0, 0.0, 0.0, 0.0, 0.0, 6.533112173201516e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006800902541726828, 0.0]"
3228,"[0.027342287823557854, 0.0, 0.0034460010938346386, 0.0, 0.0, 0.0, 0.001518248813226819, 0.0, 0.0, 0.010074765421450138, 0.12139367312192917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3238,"[0.000660835241433233, 0.0017397778574377298, 0.039166562259197235, 0.0, 0.0, 0.0, 0.018785061314702034, 0.0, 0.0031979577615857124, 0.03256231173872948, 0.0695580244064331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009434055536985397, 0.0]"
3248,"[0.0, 0.008124602027237415, 0.0, 0.04209579527378082, 0.0, 0.0148497074842453, 0.0, 0.0, 0.0, 0.0, 0.14657019078731537, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00046311720507219434, 0.0]"
3258,"[0.0, 0.0121086984872818, 0.09993848949670792, 0.0, 0.0, 0.0, 0.025387832894921303, 0.0, 0.02105424553155899, 0.007953793741762638, 0.029876556247472763, 0.0, 0.0, 0.0, 0.009447150863707066, 0.0, 0.0, 0.0, 0.0, 0.0]"
3268,"[0.0, 0.030201518908143044, 0.011127684265375137, 0.0, 0.0, 0.0, 0.05666293948888779, 0.0, 0.0, 0.024431262165308, 0.00041531643364578485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3278,"[0.0, 0.005481193773448467, 0.0, 2.172323911509011e-05, 0.0057903737761080265, 0.015876803547143936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021413307636976242, 0.0]"
3288,"[0.0, 0.007495749741792679, 0.0, 0.0, 0.0, 0.0003537867742124945, 0.0, 0.0, 0.0, 0.0, 0.10136188566684723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3298,"[0.0, 0.0032449481077492237, 0.07527158409357071, 0.0, 0.0, 0.0, 0.0, 0.011289584450423717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14396779239177704, 0.0, 0.0]"
3308,"[0.0, 0.022044479846954346, 0.026779528707265854, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041998304426670074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039392612874507904, 0.0]"
3318,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09713248163461685, 0.0, 0.0, 0.0, 0.06833649426698685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3328,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06836294382810593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0145413214340806, 0.03254038095474243, 0.0]"
3338,"[0.0, 0.0, 0.19299235939979553, 0.0, 0.0, 0.0, 0.016568299382925034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031407142523676157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3348,"[0.0, 0.00912680197507143, 0.001110978308133781, 0.0, 0.0, 0.0001815564901335165, 0.0, 0.0, 0.0, 0.0, 0.008047427982091904, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0011549602495506406, 0.0, 0.0, 0.0004857196472585201]"
3358,"[0.0, 0.0, 0.0, 0.031024066731333733, 0.0, 0.0, 0.00015686139522586018, 0.0007800005259923637, 0.0, 0.0, 0.19692213833332062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3368,"[0.0, 0.0016087874537333846, 0.0009517418802715838, 0.0, 0.0, 0.0, 0.0051301163621246815, 0.0, 0.0, 0.0, 0.04825044795870781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030451806262135506, 0.0]"
3378,"[0.0, 0.0005780266947112978, 0.0, 0.0, 0.0, 0.0, 0.014090464450418949, 0.0, 0.0, 0.0, 0.06110193952918053, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009971796534955502, 0.0]"
3388,"[0.0, 0.012048781849443913, 0.0, 0.0, 0.0008034919737838209, 0.025375179946422577, 0.0, 0.0, 0.0, 0.0, 0.05969613045454025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06073933467268944, 0.0]"
3398,"[0.0, 0.009737489745020866, 0.003104244824498892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04914175346493721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3408,"[0.005104342475533485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3418,"[0.0, 0.02307978644967079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001754386001266539, 0.0005929429898969829, 0.0, 0.004783582873642445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004816974047571421, 0.0]"
3428,"[0.0, 0.0, 0.026304831728339195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028280243277549744, 0.0, 0.0]"
3438,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03751614689826965, 0.0, 0.0, 0.0, 0.015494064427912235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3448,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028779733926057816, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016036542132496834, 0.0]"
3458,"[0.0, 0.009736309759318829, 0.0, 0.0, 0.0, 0.007571222726255655, 0.0, 0.0, 0.0, 0.004721262026578188, 0.00104718713555485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013821174390614033, 0.0]"
3468,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00011130810162285343, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00428731506690383, 0.0, 0.0, 0.0]"
3478,"[0.0, 0.011482332833111286, 0.005730265751481056, 0.0, 0.00361627503298223, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01716694049537182, 0.0, 0.0, 0.0006247262936085463, 0.0, 0.0, 0.0, 0.0, 0.012883548624813557, 0.00044482131488621235]"
3488,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.016744954511523247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018231248250231147, 0.0, 0.0, 0.0]"
3498,"[0.0, 0.015971345826983452, 0.0, 0.0, 0.0, 0.0, 0.015550486743450165, 0.0, 0.0011258934391662478, 0.0, 0.05854770913720131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004216337110847235, 0.0]"
3508,"[0.0, 0.0, 0.007614821661263704, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011859245598316193, 0.006352085620164871, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3518,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07059480249881744, 0.0, 0.0, 0.0, 0.04955596476793289, 0.0, 0.0, 0.0006712026079185307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3528,"[0.0, 0.009909345768392086, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045032940804958344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03883363679051399, 0.0]"
3538,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04807957634329796, 0.0, 0.0, 0.0, 0.025834443047642708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3548,"[0.0, 0.003278787015005946, 0.0, 0.0027566186618059874, 0.009942683391273022, 0.0, 0.0370609350502491, 0.0, 0.0, 0.0, 0.0029980200342833996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0043564108200371265, 0.0001311195082962513, 0.0, 0.0]"
3558,"[0.0, 0.0046752095222473145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0452684685587883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3568,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.005497691221535206, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0006035441183485091, 0.0, 0.0, 0.0, 0.0, 0.00697043351829052, 0.0]"
3578,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03594310209155083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3588,"[0.0, 0.00828574039041996, 0.0, 0.005321749486029148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07776892185211182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3598,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008466547355055809, 0.0, 0.0, 0.0, 0.019277747720479965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002426719758659601, 0.0, 0.0017196398694068193, 0.0]"
3608,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.060215890407562256, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3618,"[0.0, 0.0046752095222473145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0452684685587883, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3628,"[0.0, 0.005995316430926323, 0.0022990682628005743, 0.0, 0.0, 0.0, 0.0003517282602842897, 0.0, 0.0, 0.0, 0.007982601411640644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3638,"[0.0, 0.0037732706405222416, 0.0, 0.0, 0.0, 0.0, 0.0, 7.024899787211325e-06, 0.0, 0.0, 0.0003673370520118624, 0.0, 8.088751201285049e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
3648,"[0.0001472894655307755, 0.0, 0.0, 0.0, 0.0, 0.0002709135878831148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004359598737210035, 0.0027748190332204103, 0.0, 0.0, 0.0, 0.0, 0.0]"
3658,"[0.0, 0.00028010530513711274, 0.003090344602242112, 0.006288121920078993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001501003047451377, 0.0011266405927017331, 0.0, 0.0, 0.0, 0.0, 0.0010621901601552963, 0.0, 0.003632946405559778, 0.0, 0.0]"
3678,"[0.00013283957378007472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009346072562038898, 0.0005788690177723765]"
3688,"[0.0, 0.0028975398745387793, 0.0, 0.0, 0.0, 0.0, 0.0026634573005139828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0024180489126592875, 0.0, 0.0, 0.0]"
3698,"[0.0, 0.005995316430926323, 0.0022990682628005743, 0.0, 0.0, 0.0, 0.0003517282602842897, 0.0, 0.0, 0.0, 0.007982601411640644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
9,"[0.09561768919229507, 0.06443829834461212, 0.12609198689460754, 0.1716695874929428, 0.026365814730525017, 0.5059693455696106, 0.18300798535346985, 0.0, 0.19643987715244293, 0.0, 0.200434610247612, 0.3088761866092682, 0.06410851329565048, 0.5043714642524719, 0.03954285755753517, 0.05823810398578644, 0.08321145176887512, 0.09122970700263977, 0.15482378005981445, 0.6099051833152771]"
19,"[0.0, 0.01785873807966709, 0.41573840379714966, 0.0, 0.0, 0.0, 0.2284231036901474, 0.24758626520633698, 0.15923453867435455, 0.3696179986000061, 0.11282224208116531, 0.08604519069194794, 0.0, 0.08199794590473175, 0.0, 0.1766802817583084, 0.0, 0.422726571559906, 0.0, 0.3579495847225189]"
29,"[0.12867610156536102, 0.10877566784620285, 0.1441171020269394, 0.19878393411636353, 0.35570111870765686, 0.7167019844055176, 0.10979266464710236, 0.013576675206422806, 0.17450007796287537, 0.02865777164697647, 0.16710658371448517, 0.28887221217155457, 0.3007141649723053, 0.07367504388093948, 0.11277176439762115, 0.05969672277569771, 0.4024289548397064, 0.14152935147285461, 0.13332599401474, 0.11506525427103043]"
39,"[0.08890148997306824, 0.0, 0.16399644315242767, 0.011025076732039452, 0.0, 0.007684969808906317, 0.5121607780456543, 0.030034871771931648, 0.38149458169937134, 0.5190476775169373, 0.17101001739501953, 0.13306131958961487, 0.0, 0.6684409379959106, 0.01902211830019951, 0.08762194216251373, 0.0, 0.04083378612995148, 0.04492759704589844, 0.10314847528934479]"
49,"[0.14515124261379242, 0.14427201449871063, 0.057580865919589996, 0.2774547040462494, 0.5002383589744568, 0.17513470351696014, 0.02363293245434761, 0.4368884265422821, 0.1866445541381836, 0.05968279391527176, 0.07431565225124359, 0.12407040596008301, 0.4887531101703644, 0.0795949250459671, 0.5473880767822266, 0.3666461408138275, 0.380352646112442, 0.17000484466552734, 0.3176909387111664, 0.17153003811836243]"
59,"[0.0, 0.0, 0.1428440362215042, 0.0430617481470108, 0.0, 0.0813717171549797, 0.0, 0.09956180304288864, 0.0, 0.0, 0.5600767731666565, 0.4409334659576416, 0.09365255385637283, 0.0, 0.0, 0.018602706491947174, 0.0, 0.13313180208206177, 0.07273659855127335, 0.0]"
69,"[0.0, 0.0, 0.6303310394287109, 0.0, 0.0, 0.0, 0.6260517239570618, 0.0, 0.0, 0.06419675797224045, 0.06144004687666893, 0.4913911819458008, 0.0, 0.0022988845594227314, 0.0, 0.20079316198825836, 0.0, 0.11973000317811966, 0.03646426275372505, 0.025602800771594048]"
79,"[0.0, 0.02162346988916397, 0.0, 0.14388850331306458, 0.0, 0.433226078748703, 0.0, 0.0, 0.0, 0.0, 0.45247915387153625, 0.28724560141563416, 0.385701984167099, 0.0436391681432724, 0.0, 0.03208530321717262, 0.0, 0.14519697427749634, 0.2992917001247406, 0.0]"
89,"[0.0, 0.0, 0.050845496356487274, 0.0, 0.0, 0.0, 0.5365846753120422, 0.0, 0.0, 0.052642371505498886, 0.16039809584617615, 0.0, 0.0, 0.33331775665283203, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
99,"[0.0, 0.5152555704116821, 0.2673955261707306, 0.0, 0.0, 0.0, 0.5339882969856262, 0.023048454895615578, 0.24391816556453705, 0.06880809366703033, 0.0016035904409363866, 0.0, 0.0, 0.0, 0.4026535153388977, 0.10419405251741409, 0.0, 0.013830328360199928, 0.0, 0.0]"
109,"[0.0, 0.0, 0.6663457751274109, 0.0, 0.0, 0.0, 0.07046395540237427, 0.0, 0.0, 0.0, 0.11518186330795288, 0.5288165807723999, 0.0, 0.0, 0.0, 0.07029921561479568, 0.0, 0.0, 0.12665165960788727, 0.0]"
119,"[0.0, 0.0, 0.002119814045727253, 0.041201360523700714, 0.07813123613595963, 0.225300133228302, 0.0, 0.0, 0.0, 0.0, 0.4416159689426422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08398780971765518, 0.0, 0.0]"
129,"[0.17773517966270447, 0.10252094268798828, 0.2669144570827484, 0.0, 0.0, 0.0, 0.12131933122873306, 0.0029154138173907995, 0.41157227754592896, 0.7106057405471802, 0.10396230965852737, 0.0, 0.0, 0.0, 0.0, 0.22012457251548767, 0.0, 0.04962364211678505, 0.03939566761255264, 0.037177905440330505]"
139,"[0.5355786085128784, 0.0, 0.10068154335021973, 0.062269214540719986, 0.0, 0.2807028591632843, 0.18788065016269684, 0.0, 0.06454125046730042, 0.1898990422487259, 0.2660371661186218, 0.35748475790023804, 0.0, 0.5254760384559631, 0.0, 0.0, 0.0, 0.057641949504613876, 0.06108754500746727, 0.34793055057525635]"
149,"[0.03227497264742851, 0.1733037382364273, 0.2928750514984131, 0.0, 0.013584279455244541, 0.007544169668108225, 0.1259051263332367, 0.08179660886526108, 0.3054046034812927, 0.06000169366598129, 0.047082483768463135, 0.15659615397453308, 0.07487693428993225, 0.018342211842536926, 0.8769634962081909, 0.6426120400428772, 0.08871396631002426, 0.0, 0.19201752543449402, 0.06429919600486755]"
159,"[0.0, 0.0, 0.6167274117469788, 0.0, 0.0, 0.0, 0.0, 0.2563185691833496, 0.056308913975954056, 0.0, 0.24418586492538452, 0.0, 0.0, 0.0, 0.0, 0.40757685899734497, 0.0, 0.0, 0.3722478449344635, 0.0]"
169,"[0.7564260363578796, 0.023934194818139076, 0.11688695847988129, 0.058246951550245285, 0.26330453157424927, 0.09841512143611908, 0.09712063521146774, 0.13321557641029358, 0.5259627103805542, 0.41002288460731506, 0.11734843254089355, 0.2828526496887207, 0.04065331816673279, 0.03761674091219902, 0.006965088192373514, 0.2534666955471039, 0.16413843631744385, 0.16287142038345337, 0.08383627980947495, 0.041950225830078125]"
179,"[0.11116119474172592, 0.0, 0.057095717638731, 0.0, 0.0, 0.003447997383773327, 0.19757525622844696, 0.0, 0.0, 0.20504747331142426, 0.36017343401908875, 0.25601470470428467, 0.0, 0.5841760635375977, 0.0, 0.0, 0.0, 0.1923786848783493, 0.0, 0.0]"
