id,features
5039,"[0.04832608252763748, 0.0, 0.0, 0.0, 0.016554441303014755, 0.0, 0.0, 0.36166107654571533, 0.0011180337751284242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006122344173491001, 0.11614558845758438, 0.0, 0.0, 0.0]"
5049,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03117084875702858, 0.0, 0.0, 0.0, 0.0, 0.05727030336856842, 0.0, 0.0, 0.35991016030311584, 0.09405180811882019, 0.0, 0.2010938674211502, 0.0]"
5059,"[0.2975718080997467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6460853219032288, 0.541628360748291, 0.04323594644665718, 0.0, 0.0, 0.0, 0.3079453706741333]"
5069,"[0.3611576557159424, 0.139070525765419, 0.0, 0.08057122677564621, 0.0, 0.2067973017692566, 0.0034206551499664783, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1441001296043396, 0.24254558980464935, 0.0, 0.5069643259048462, 0.0, 0.0, 0.24078042805194855]"
5079,"[0.1656840443611145, 0.0, 0.0, 0.0, 0.0706498920917511, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40842774510383606, 0.22743771970272064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09131614863872528]"
5089,"[0.2198493331670761, 0.0, 0.011825443245470524, 0.0, 0.0, 0.0, 0.042081307619810104, 0.0, 0.0, 0.056094083935022354, 0.0, 0.17699098587036133, 0.013212986290454865, 0.08102544397115707, 0.2107444405555725, 0.10344601422548294, 0.0, 0.06534016877412796, 0.0, 0.0328998863697052]"
5099,"[0.0, 0.0, 0.01791512221097946, 0.0, 0.292400598526001, 0.0, 0.0, 0.7119662165641785, 0.03714229166507721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016985032707452774, 0.4196655750274658, 0.10735544562339783, 0.0, 0.0, 0.0]"
5109,"[0.0003263189864810556, 0.018892593681812286, 0.0, 0.0, 0.0, 0.11511599272489548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19872111082077026, 0.0, 0.07282747328281403, 0.004433364141732454, 0.25632229447364807, 0.0, 0.04134390503168106, 0.0]"
5119,"[0.12410520017147064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011114687658846378, 0.28311342000961304, 0.0, 0.12254359573125839, 0.11278650909662247, 0.0, 0.0, 0.08739037066698074]"
5129,"[0.0, 0.030285172164440155, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11616634577512741, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7120038866996765, 0.0, 0.01534587237983942, 0.0]"
5139,"[0.019524674862623215, 0.11315447092056274, 0.0, 0.0, 0.06799806654453278, 0.0, 0.0, 0.0, 0.08131220936775208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.13254408538341522, 0.0, 0.6805735230445862, 0.0, 0.0, 0.0]"
5149,"[0.32200613617897034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034228626638650894, 0.0, 0.20524179935455322, 0.010317008942365646, 0.0, 0.0, 0.0, 0.07053805887699127, 0.15313345193862915, 0.35319846868515015, 0.26891618967056274, 0.0, 0.0, 0.0]"
5159,"[0.0, 0.11362331360578537, 0.0, 0.20567193627357483, 0.0, 0.0338936522603035, 0.0, 0.0, 0.0, 0.0, 0.0003195621247868985, 0.0, 0.0, 0.058053065091371536, 0.0, 0.0, 0.12476658821105957, 0.0, 0.0, 0.0]"
5169,"[0.3361069858074188, 0.0, 0.0, 0.017828579992055893, 0.4664058983325958, 0.2494741529226303, 0.0, 0.020435070618987083, 0.052434928715229034, 0.3073349595069885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11412286758422852, 0.14323025941848755, 0.0, 0.0, 0.0]"
5179,"[0.01669470965862274, 0.08837717771530151, 0.0, 0.0, 0.0, 0.03510085120797157, 0.06885039806365967, 0.0, 0.0, 0.02479543536901474, 0.010601361282169819, 0.0, 0.0, 0.0, 0.05682152137160301, 0.0, 0.10332796722650528, 0.7507051825523376, 0.0, 0.08122371882200241]"
5189,"[0.3873243033885956, 0.0, 0.0, 0.009988395497202873, 0.0, 0.06748020648956299, 0.023574305698275566, 0.0, 0.0, 0.0, 0.0, 0.041676394641399384, 0.0, 1.0287106037139893, 0.0, 0.0, 0.06291303038597107, 0.0, 0.0, 0.1086445227265358]"
5199,"[0.0, 0.0, 0.0, 0.3792586624622345, 0.0, 0.20240360498428345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5209,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011758540757000446, 0.0, 0.0, 0.027508122846484184, 0.020705092698335648, 0.0, 0.033732011914253235, 0.7649095058441162, 0.0, 0.0, 0.0, 0.0, 0.0]"
5219,"[0.05282615125179291, 0.0, 0.0, 0.022109458222985268, 0.03997974097728729, 0.05563223361968994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.027834255248308182, 0.29532086849212646, 0.004640553612262011, 0.0, 0.0, 0.046068478375673294, 0.019500575959682465, 0.0, 0.006968653295189142]"
5229,"[0.448120653629303, 0.0, 0.0, 0.1479969471693039, 0.12873268127441406, 0.0, 0.0, 0.2691921591758728, 0.0, 0.0, 0.0, 0.04748643934726715, 0.08184295147657394, 0.007057667709887028, 0.0, 0.0, 0.05873380973935127, 0.0, 0.0, 0.07986707240343094]"
5239,"[0.03501386567950249, 0.0, 0.0, 0.0, 0.140432208776474, 0.005662465468049049, 0.0, 0.0, 0.009351924993097782, 0.0, 0.0, 0.0, 0.07188037037849426, 0.0, 0.12732206284999847, 0.0, 0.2937423288822174, 0.0, 0.0, 0.0]"
5249,"[0.0, 0.1921403706073761, 0.0, 0.025206297636032104, 0.0, 0.033614709973335266, 0.26393383741378784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5259,"[0.0, 0.023326676338911057, 0.006998881697654724, 0.04144318401813507, 0.0, 0.027643831446766853, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38128140568733215, 0.0, 0.018503695726394653, 0.0, 0.06358745694160461, 0.008252360858023167, 0.0, 0.0]"
5269,"[0.0, 0.0, 0.009902223013341427, 0.0, 0.32708603143692017, 0.0, 0.0, 0.07648754864931107, 0.11807215213775635, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2907736003398895, 0.0, 0.0, 0.0]"
5279,"[0.0, 0.0, 0.0, 0.22424612939357758, 0.06520842760801315, 0.0, 0.0, 0.007522942498326302, 0.0, 0.0, 0.0, 0.0, 0.09821444749832153, 0.0040462748147547245, 0.2822486162185669, 0.0, 0.05408443510532379, 0.0, 0.0, 0.05467110872268677]"
5289,"[0.1317865401506424, 0.0, 0.0, 0.026484718546271324, 0.004419844597578049, 0.015773868188261986, 0.0, 0.02574978768825531, 0.0, 0.0, 0.0, 0.004499527160078287, 0.0906701609492302, 0.3490627408027649, 0.0, 0.0, 0.036844611167907715, 0.008638611994683743, 0.0, 0.07928647100925446]"
5299,"[0.17062270641326904, 0.0, 0.0, 0.1807987093925476, 0.0, 0.04088115319609642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3751845359802246, 0.01803997904062271, 0.0, 0.020591115579009056, 0.0, 0.0, 0.0, 0.0]"
5309,"[0.06304341554641724, 0.03996383026242256, 0.0, 0.0, 0.02163107879459858, 0.0, 0.0, 0.03517690673470497, 0.0, 0.0, 0.0, 0.0, 0.0, 0.19661495089530945, 0.0, 0.10147400945425034, 0.0, 0.2472502887248993, 0.0, 0.13283143937587738]"
5319,"[0.0, 0.0, 0.0030028594192117453, 0.0, 0.0, 0.02636830322444439, 0.0, 0.0, 0.005446995608508587, 0.012300752103328705, 0.0, 0.011183514259755611, 0.0, 0.0, 0.7551687955856323, 0.0, 0.0002491805935278535, 0.0, 0.0, 0.0]"
5329,"[0.0, 0.02342829294502735, 0.0, 0.07816534489393234, 0.0025050926487892866, 0.010945401154458523, 0.0, 0.0, 0.05786501616239548, 0.00010065639798995107, 0.0, 0.0, 0.06246768310666084, 0.0, 0.02508506365120411, 0.0, 0.4936135709285736, 0.0, 0.036807332187891006, 0.058530937880277634]"
5339,"[0.0, 0.0, 0.0, 0.002464712131768465, 0.04440617561340332, 0.0, 0.0, 0.007890857756137848, 0.0, 0.0, 0.0, 0.0, 0.11712324619293213, 0.0, 0.0, 0.0114787258207798, 0.35390615463256836, 0.0, 0.0, 0.19964654743671417]"
5349,"[0.0, 0.19577527046203613, 0.0, 0.0, 0.0, 0.0, 0.020405422896146774, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3708522915840149, 0.07056227326393127, 0.007729439530521631, 0.00395924923941493]"
5359,"[0.0, 0.008183306083083153, 0.001833955175243318, 0.2849327623844147, 0.0, 0.43699344992637634, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.025159694254398346, 0.0, 0.009008156135678291, 0.0, 0.2546592652797699, 0.0, 0.0, 0.014082428999245167]"
5369,"[0.0, 0.00823076069355011, 0.0, 0.0, 0.1533254086971283, 0.03906542807817459, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011258340440690517, 0.0, 0.0, 0.033465396612882614, 0.00414640735834837, 0.2582063376903534, 0.0, 0.0, 0.0]"
5379,"[0.0032477022614330053, 0.05083191394805908, 0.0, 0.0, 0.006343397777527571, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0010286144679412246, 0.0, 0.0, 0.0, 0.043431978672742844, 0.0, 0.03134651854634285, 0.01265349518507719, 0.08240502327680588, 0.0]"
5389,"[0.0, 0.0, 0.04269134998321533, 0.0, 0.06321431696414948, 0.0, 0.0, 0.12654995918273926, 0.0, 0.0, 0.0, 0.009868353605270386, 0.05692526325583458, 0.028592703863978386, 0.25366008281707764, 0.13204625248908997, 0.1122235655784607, 0.08160300552845001, 0.0, 0.0]"
5399,"[0.0, 0.033639855682849884, 0.0, 0.0, 0.01814972050487995, 0.025069590657949448, 0.0, 0.0, 0.003350261365994811, 0.0, 0.0, 0.0, 0.013768593780696392, 0.027249237522482872, 0.32109013199806213, 0.008011110126972198, 0.07843612879514694, 0.0, 0.019788585603237152, 0.00761027168482542]"
5409,"[0.0, 0.09809000790119171, 0.0, 0.0, 0.11793971806764603, 0.0, 0.0, 0.0, 0.038037776947021484, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3810453712940216, 0.0, 0.02474360726773739, 0.0]"
5419,"[0.0070131695829331875, 0.4288899004459381, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0183884184807539, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00883848313242197, 0.0, 0.0, 0.0, 0.0]"
5429,"[0.515063464641571, 0.0, 0.0, 0.0, 0.12724938988685608, 0.10155336558818817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03299809992313385, 0.0, 0.501008152961731, 0.0, 0.0, 0.40577149391174316, 0.035780858248472214, 0.0, 0.06308932602405548]"
5439,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.00733332009986043, 0.5446228384971619, 0.0, 0.0, 0.0, 0.0, 0.02525874227285385, 0.0, 0.0, 0.002300343243405223, 0.0, 0.0, 0.0, 0.0, 0.35162943601608276]"
5449,"[0.7656745314598083, 0.05646872520446777, 0.0, 0.0, 0.0, 0.0, 0.01475294679403305, 0.0, 0.0, 0.25254103541374207, 0.0, 0.029371269047260284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28333771228790283, 0.011355369351804256, 0.41965606808662415]"
5459,"[0.07945362478494644, 0.0, 0.0, 0.028581764549016953, 0.02315070480108261, 0.0, 0.0, 0.07655245065689087, 0.29237982630729675, 0.0, 0.0, 0.0, 0.10099292546510696, 0.0, 0.0, 0.0, 0.35185158252716064, 0.0, 0.0, 0.0]"
5469,"[0.20961585640907288, 0.0, 0.0, 0.09438268095254898, 0.019792718812823296, 0.1188795194029808, 0.0, 0.020201850682497025, 0.0, 0.0, 0.0, 0.0, 0.027909429743885994, 0.0, 0.0, 0.0, 0.0, 0.044520922005176544, 0.0, 0.0]"
5479,"[0.0, 0.0, 0.0, 0.013084190897643566, 0.0, 0.11443495005369186, 0.014161070808768272, 0.0, 0.0, 0.0, 0.01986665651202202, 0.0, 0.0, 0.5611466765403748, 0.0, 0.0, 0.0, 0.002817721338942647, 0.0, 0.0]"
5489,"[0.0, 0.0006264211260713637, 0.0, 0.0034230356104671955, 0.2515660226345062, 0.008694916032254696, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09526524692773819, 0.0, 0.48511946201324463, 0.15999478101730347, 0.371554434299469, 0.0, 0.0, 0.0]"
5499,"[0.0, 0.0, 0.0, 0.1911090910434723, 0.03992939367890358, 0.03602732717990875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08916626125574112, 0.0, 0.4230915606021881, 0.0, 0.15666736662387848, 0.0, 0.0, 0.0]"
5509,"[0.0, 0.025137649849057198, 0.0, 0.23109276592731476, 0.04161132872104645, 0.36738309264183044, 0.0, 0.011218040250241756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17820724844932556, 0.0, 0.0, 0.0]"
5519,"[0.057015981525182724, 0.0, 0.0, 0.10745438188314438, 0.003916739486157894, 0.23626862466335297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3106079697608948, 0.0, 0.0, 0.0011984618613496423]"
5529,"[0.12443126738071442, 0.0, 0.0, 0.0, 0.010659891180694103, 0.0, 0.0, 0.0059999581426382065, 0.0, 0.0, 0.0, 0.0, 0.17158934473991394, 0.4145146310329437, 0.047272659838199615, 0.22439026832580566, 0.11496338248252869, 0.0, 0.0, 0.35525840520858765]"
5539,"[0.10061434656381607, 0.07433678954839706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06034037470817566, 0.008943590335547924, 0.0, 0.0, 0.0, 0.5295800566673279, 0.0, 0.005264889448881149, 0.17291326820850372, 0.0, 0.0, 0.0]"
5549,"[0.0, 0.004295874387025833, 0.0, 0.0, 0.04225140064954758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12319079786539078, 0.0, 0.0, 0.1664399653673172, 0.301785945892334, 0.03290056809782982, 0.0, 0.0]"
5559,"[0.0, 0.11841758340597153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00339494994841516, 0.0, 0.0, 0.0, 0.0, 0.4978761076927185, 0.07402516901493073, 0.0844288021326065, 0.014694980345666409, 0.0, 0.0]"
5569,"[0.11183406412601471, 0.22287268936634064, 0.004570267163217068, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016608987003564835, 0.0, 0.0, 0.028146691620349884, 0.0, 0.0, 0.0, 0.13037122786045074, 0.0, 0.0, 0.045674245804548264]"
5579,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.06856179982423782, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17291311919689178, 0.0, 0.11298120766878128, 0.0, 0.3079565763473511, 0.0, 0.023825615644454956, 0.12378513067960739]"
5589,"[0.08930869400501251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05524969473481178, 0.0, 0.0, 0.0, 0.0, 0.0, 0.043270666152238846, 0.39853212237358093, 0.0, 0.0, 0.0, 0.0, 0.0]"
5599,"[0.04094225913286209, 0.0, 0.0, 0.0, 0.11422993242740631, 0.07539593428373337, 0.07849627733230591, 0.0, 0.08245525509119034, 0.0, 0.0, 0.15364041924476624, 0.4401685893535614, 0.0, 0.0, 0.010694857686758041, 0.5078124403953552, 0.15122011303901672, 0.05360037833452225, 0.4792533218860626]"
5609,"[0.0, 0.0, 0.0, 0.0, 0.019954372197389603, 0.12286315858364105, 0.02892659604549408, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10070134699344635, 0.0, 0.08519808202981949, 0.0, 0.29307734966278076, 0.0, 0.0, 0.0]"
5619,"[0.05189480632543564, 0.0, 0.0, 0.07262055575847626, 0.08428599685430527, 0.1704130917787552, 0.0, 0.0013618936063721776, 0.0, 0.0, 0.0, 0.0, 0.14630955457687378, 0.07331681251525879, 0.0, 0.0, 0.32961609959602356, 0.0, 0.0, 0.1682046800851822]"
5629,"[0.0710408166050911, 0.006023426540195942, 0.0, 0.041530802845954895, 0.0, 0.015671508386731148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10305265337228775, 0.0, 0.0, 0.10438020527362823, 0.0, 0.0, 0.31377580761909485]"
5639,"[0.1426999866962433, 0.0, 0.0, 0.0, 0.0, 0.030638031661510468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14795111119747162, 0.30863067507743835, 0.0, 0.0, 0.04348966106772423, 0.0, 0.0017573111690580845, 0.39040830731391907]"
5649,"[0.0, 0.02955932356417179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09029514342546463, 0.5040508508682251, 0.0, 0.0, 0.2687125504016876, 0.0, 0.0, 0.007567134685814381, 0.0]"
5659,"[0.08819562196731567, 0.19203846156597137, 0.0, 0.0, 0.0, 0.0, 0.029432352632284164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17906852066516876, 0.41017845273017883, 0.0, 0.41488054394721985, 0.0, 0.06315632164478302, 0.5092839002609253]"
5669,"[0.0, 0.0, 0.0, 0.030083859339356422, 0.007333236280828714, 0.008517214097082615, 0.006817514076828957, 0.0, 0.0, 0.0, 0.0, 0.005633539520204067, 0.0449361726641655, 0.005426559131592512, 0.4821302890777588, 0.0, 0.0, 0.054960738867521286, 0.0, 0.052040744572877884]"
5679,"[0.0, 0.13739095628261566, 0.0, 0.381357878446579, 0.0, 0.0, 0.0, 0.0, 0.04226227477192879, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02118651568889618, 0.0, 0.12345628440380096, 0.0, 0.0, 0.0047199418768286705]"
5689,"[0.14185155928134918, 0.009634945541620255, 0.0, 0.22227264940738678, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2848266363143921, 0.0, 0.0, 0.10706772655248642, 0.26405537128448486, 0.0, 0.37282851338386536]"
5699,"[0.0, 0.10954155027866364, 0.0, 0.0, 0.035780683159828186, 0.0, 0.0, 0.03125695511698723, 0.0, 0.0, 0.0, 0.0, 0.08017223328351974, 0.0, 0.015073004178702831, 0.03916441276669502, 0.31067708134651184, 0.0012742449762299657, 0.012559577822685242, 0.0]"
5709,"[0.0, 0.08139195293188095, 0.005109379068017006, 0.0, 0.05277920514345169, 0.004019230604171753, 0.0, 0.0, 0.004879474639892578, 0.0, 0.0028713662177324295, 0.0, 0.06655870378017426, 0.0, 0.10713274031877518, 0.06251614540815353, 0.07877332717180252, 0.0, 0.0, 0.0]"
5719,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.4059423506259918, 0.0, 0.007324537727981806, 0.0, 0.0, 0.0, 0.0, 0.06772417575120926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
5729,"[0.0, 0.0, 0.06865368783473969, 0.0, 0.0, 0.0, 0.0, 0.23882800340652466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25052040815353394, 0.0, 0.0, 0.0, 0.0]"
5739,"[0.06840873509645462, 0.0, 0.00441273907199502, 0.0, 0.0, 0.005520403850823641, 0.0, 0.0, 0.0461953841149807, 0.0, 0.0, 0.0, 0.018592936918139458, 0.0, 0.0033811181783676147, 0.05424746125936508, 0.29381537437438965, 0.0, 0.0, 0.0]"
5749,"[0.05438806489109993, 0.0, 0.0, 0.0, 0.046381670981645584, 0.0, 0.0, 0.0, 0.008086353540420532, 0.02659677527844906, 0.0, 0.0, 0.11109515279531479, 0.0, 0.0, 0.12530283629894257, 0.18840394914150238, 0.020298412069678307, 0.0, 0.0]"
5759,"[0.0, 0.0, 0.0, 0.02393210306763649, 0.0, 0.01824991963803768, 0.0, 0.0, 0.0, 0.0, 0.011648113839328289, 0.004270436242222786, 0.032751794904470444, 0.0, 0.3399529755115509, 0.0, 0.0, 0.0, 0.0, 0.0]"
5769,"[0.03275338560342789, 0.15145939588546753, 0.0, 0.013616845943033695, 0.0, 0.0, 0.0, 0.01504391897469759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4120315909385681, 0.030817607417702675, 0.0, 0.0]"
5779,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01566431298851967, 0.08479085564613342, 0.0, 0.0, 0.0, 0.25335097312927246, 0.0, 0.0, 0.07853153347969055, 0.0, 0.0, 0.0]"
5789,"[0.04353272169828415, 0.14054900407791138, 0.0, 0.0, 0.028091436251997948, 0.0, 0.0, 0.0, 0.006750133354216814, 0.0, 0.0, 0.006275393534451723, 0.008968309499323368, 0.0, 0.6405142545700073, 0.0, 0.11732859909534454, 0.0, 0.0, 0.0]"
5799,"[0.0, 0.0, 0.0, 0.0, 0.2684847116470337, 0.04457445070147514, 0.0, 0.0, 0.0, 0.01050922553986311, 0.0, 0.0, 0.05489237606525421, 0.0, 0.0049540153704583645, 0.20691488683223724, 0.13582591712474823, 0.0, 0.1195603609085083, 0.0]"
5809,"[0.0015311683528125286, 0.0, 0.0, 0.04346535727381706, 0.0, 0.0, 0.0, 0.0503079853951931, 0.0, 0.0, 0.00190441170707345, 0.0, 0.009300182573497295, 0.0, 0.2192886471748352, 0.020158715546131134, 0.1813240647315979, 0.0, 0.0, 0.0022292116191238165]"
5819,"[0.16817644238471985, 0.13223852217197418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.035842522978782654, 0.0033503053709864616, 0.0, 0.0, 0.18653172254562378, 0.0, 0.062090955674648285, 0.0, 0.08300802111625671, 0.0, 0.0, 0.0]"
5829,"[0.0, 0.0, 0.0, 0.0, 0.2404373288154602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.029113739728927612, 0.0, 0.03986022248864174, 0.0, 0.5537369251251221, 0.0, 0.04358702525496483, 0.0]"
5839,"[0.0, 0.0, 0.0, 0.0, 0.006906336173415184, 0.0, 0.0, 0.049332305788993835, 0.0, 0.0, 0.0, 0.0, 0.1704656481742859, 0.0, 0.0, 0.1495964527130127, 0.0, 0.0, 0.0650893896818161, 0.0]"
5849,"[0.029344264417886734, 0.062324877828359604, 0.0, 0.004808621481060982, 0.052002567797899246, 0.0, 0.0, 0.015269169583916664, 0.0, 0.0, 0.0, 0.0, 0.1681855171918869, 0.0, 0.0, 0.09199102222919464, 0.3042145371437073, 0.0, 0.00913133006542921, 0.042444974184036255]"
5859,"[0.26371121406555176, 0.10001643747091293, 0.0, 0.0, 0.0, 0.04410576447844505, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04606158286333084, 0.0, 0.038235489279031754, 0.0, 0.20144648849964142, 0.0, 0.0, 0.03269466012716293]"
5869,"[0.0909767597913742, 0.06969315558671951, 0.0, 0.020935097709298134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0014025705168023705, 0.0129694864153862, 0.07669668644666672, 0.0, 0.0, 0.0, 0.0, 0.07793653011322021, 0.010079783387482166, 0.0, 0.0]"
5879,"[0.049371253699064255, 0.02003607526421547, 0.0, 0.015488075092434883, 0.0, 0.010356997139751911, 0.0, 0.00019130948930978775, 0.0, 0.008926996961236, 0.0, 0.02565402165055275, 0.02002568542957306, 0.0009087619837373495, 0.0, 0.013498947024345398, 0.38277047872543335, 0.00975986197590828, 0.0, 0.0]"
5889,"[0.07445236295461655, 0.0, 0.0, 0.0, 0.0, 0.21661172807216644, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0033738466445356607, 0.0, 0.0, 0.0, 0.0, 0.3215406537055969, 0.0, 0.0, 0.0]"
5899,"[0.0, 0.0, 0.0, 0.0, 0.06447383016347885, 0.0, 0.0, 0.05352940037846565, 0.0, 0.0, 0.0, 0.0, 0.07093359529972076, 0.0, 0.0, 0.19460146129131317, 0.1875496804714203, 0.0, 0.0, 0.0]"
5909,"[0.0, 0.40988481044769287, 0.0016632943879812956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011473705060780048, 0.0, 0.0, 0.0, 0.0, 0.018697556108236313, 0.0014057501684874296, 0.0, 0.015627462416887283, 0.0, 0.011999142356216908]"
5919,"[0.0, 0.0, 0.0, 0.0, 0.07503369450569153, 0.0, 0.0, 0.0, 0.007426311261951923, 0.0, 0.0192150566726923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37036678194999695, 0.0, 0.0, 0.0]"
5929,"[0.0, 0.1467910259962082, 0.0, 0.0, 0.00024084039614535868, 0.0, 0.0, 0.24883131682872772, 0.021374046802520752, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14190968871116638, 0.04806572571396828, 0.27325117588043213, 0.0, 0.0, 0.0]"
5939,"[0.0, 0.0, 0.0, 0.0, 0.19204626977443695, 0.0, 0.0, 0.03852604702115059, 0.0, 0.00412556529045105, 0.0, 0.0, 0.0074948896653950214, 0.0, 0.07695429772138596, 0.0458030067384243, 0.2128140777349472, 0.0, 0.0, 0.0]"
5949,"[0.03962985798716545, 0.0, 0.0, 0.04871394857764244, 0.03571396693587303, 0.01967150904238224, 0.0, 0.16016091406345367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05642363801598549, 0.1214788630604744, 0.0, 0.0, 0.0]"
5959,"[0.1735745519399643, 0.0, 0.0, 0.0, 0.19625520706176758, 0.10643118619918823, 0.0, 0.030781570822000504, 0.0, 0.0, 0.0, 0.0, 0.10659722983837128, 0.0, 0.010823896154761314, 0.0, 0.3007298409938812, 0.0014650719240307808, 0.0, 0.0]"
5969,"[0.06448875367641449, 0.0, 0.0, 0.006433242931962013, 0.0, 0.0, 0.009066899307072163, 0.0, 0.0, 0.0, 0.004773263819515705, 0.0022526371758431196, 0.021932518109679222, 0.0007598958327434957, 0.0, 0.0043623014353215694, 0.5731561779975891, 0.009089004248380661, 0.004025998990982771, 0.0]"
5979,"[0.0, 0.0, 0.0, 0.0, 0.09780368953943253, 0.0, 0.0, 0.0902266651391983, 0.009735923260450363, 0.0, 0.0, 0.0, 0.024250447750091553, 0.0, 0.04178484156727791, 0.16640928387641907, 0.37114325165748596, 0.061467140913009644, 0.0, 0.0]"
5989,"[0.0, 0.0, 0.0, 6.917145219631493e-05, 0.00901277456432581, 0.0005352241569198668, 0.017781339585781097, 0.0, 0.0, 0.0, 0.010977041907608509, 0.03305643051862717, 0.05484229326248169, 0.0, 0.574058473110199, 0.0, 0.13857492804527283, 0.0, 0.0, 0.0]"
5999,"[0.0, 0.0, 0.0, 0.13704177737236023, 0.0, 0.045782480388879776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008918751031160355, 0.0, 0.012955342419445515, 0.0, 0.0, 0.07076006382703781, 0.0, 0.0, 0.34133198857307434]"
6009,"[0.00697719631716609, 0.057749874889850616, 0.0, 0.0, 0.05028996616601944, 0.0, 0.0, 0.03261952102184296, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030549094080924988, 0.13078470528125763, 0.026043295860290527, 0.2116430401802063, 0.0, 0.0, 0.0]"
